FilenameMask,EID,Angle1,Angle2,FilenameCurv,FilenameParc
sub-NDARCG037CX4-215.99-90.96-curv-mask.png,sub-NDARCG037CX4,215.99,90.96,sub-NDARCG037CX4-215.99-90.96-curv.png,sub-NDARCG037CX4-215.99-90.96-parc.png
sub-NDARJG488XHT-204.09-104.94-curv-mask.png,sub-NDARJG488XHT,204.09,104.94,sub-NDARJG488XHT-204.09-104.94-curv.png,sub-NDARJG488XHT-204.09-104.94-parc.png
sub-NDARWW480TU2-199.15-85.12-curv-mask.png,sub-NDARWW480TU2,199.15,85.12,sub-NDARWW480TU2-199.15-85.12-curv.png,sub-NDARWW480TU2-199.15-85.12-parc.png
sub-NDARLL968KK1-206.77-91.96-curv-mask.png,sub-NDARLL968KK1,206.77,91.96,sub-NDARLL968KK1-206.77-91.96-curv.png,sub-NDARLL968KK1-206.77-91.96-parc.png
sub-NDARVB587ECK-210.38-75.77-curv-mask.png,sub-NDARVB587ECK,210.38,75.77,sub-NDARVB587ECK-210.38-75.77-curv.png,sub-NDARVB587ECK-210.38-75.77-parc.png
sub-NDARPG874CMG-209.46-81.65-curv-mask.png,sub-NDARPG874CMG,209.46,81.65,sub-NDARPG874CMG-209.46-81.65-curv.png,sub-NDARPG874CMG-209.46-81.65-parc.png
sub-NDARJH99CWH-198.23-87.48-curv-mask.png,sub-NDARJH99CWH,198.23,87.48,sub-NDARJH99CWH-198.23-87.48-curv.png,sub-NDARJH99CWH-198.23-87.48-parc.png
sub-NDARDD193HUP-223.00-95.93-curv-mask.png,sub-NDARDD193HUP,223.0,95.93,sub-NDARDD193HUP-223.0-95.93-curv.png,sub-NDARDD193HUP-223.0-95.93-parc.png
sub-NDARUK329RUU-208.77-78.76-curv-mask.png,sub-NDARUK329RUU,208.77,78.76,sub-NDARUK329RUU-208.77-78.76-curv.png,sub-NDARUK329RUU-208.77-78.76-parc.png
sub-NDARYA955CY1-198.50-80.84-curv-mask.png,sub-NDARYA955CY1,198.5,80.84,sub-NDARYA955CY1-198.5-80.84-curv.png,sub-NDARYA955CY1-198.5-80.84-parc.png
sub-NDARGV781AMW-223.43-101.50-curv-mask.png,sub-NDARGV781AMW,223.43,101.5,sub-NDARGV781AMW-223.43-101.5-curv.png,sub-NDARGV781AMW-223.43-101.5-parc.png
sub-NDARHU529JHV-209.71-103.84-curv-mask.png,sub-NDARHU529JHV,209.71,103.84,sub-NDARHU529JHV-209.71-103.84-curv.png,sub-NDARHU529JHV-209.71-103.84-parc.png
sub-NDAREU073NFU-218.77-98.38-curv-mask.png,sub-NDAREU073NFU,218.77,98.38,sub-NDAREU073NFU-218.77-98.38-curv.png,sub-NDAREU073NFU-218.77-98.38-parc.png
sub-NDARLF032LXH-219.17-79.59-curv-mask.png,sub-NDARLF032LXH,219.17,79.59,sub-NDARLF032LXH-219.17-79.59-curv.png,sub-NDARLF032LXH-219.17-79.59-parc.png
sub-NDARCG984YXZ-217.33-80.39-curv-mask.png,sub-NDARCG984YXZ,217.33,80.39,sub-NDARCG984YXZ-217.33-80.39-curv.png,sub-NDARCG984YXZ-217.33-80.39-parc.png
sub-NDAREE543HYQ-207.06-96.52-curv-mask.png,sub-NDAREE543HYQ,207.06,96.52,sub-NDAREE543HYQ-207.06-96.52-curv.png,sub-NDAREE543HYQ-207.06-96.52-parc.png
sub-NDARPE404CMV-214.79-103.87-curv-mask.png,sub-NDARPE404CMV,214.79,103.87,sub-NDARPE404CMV-214.79-103.87-curv.png,sub-NDARPE404CMV-214.79-103.87-parc.png
sub-NDARYM063XB8-208.62-78.12-curv-mask.png,sub-NDARYM063XB8,208.62,78.12,sub-NDARYM063XB8-208.62-78.12-curv.png,sub-NDARYM063XB8-208.62-78.12-parc.png
sub-NDARKR010EN7-217.06-88.81-curv-mask.png,sub-NDARKR010EN7,217.06,88.81,sub-NDARKR010EN7-217.06-88.81-curv.png,sub-NDARKR010EN7-217.06-88.81-parc.png
sub-NDARDR950CGG-220.13-90.28-curv-mask.png,sub-NDARDR950CGG,220.13,90.28,sub-NDARDR950CGG-220.13-90.28-curv.png,sub-NDARDR950CGG-220.13-90.28-parc.png
sub-NDARGU461JX2-217.89-95.00-curv-mask.png,sub-NDARGU461JX2,217.89,95.0,sub-NDARGU461JX2-217.89-95.0-curv.png,sub-NDARGU461JX2-217.89-95.0-parc.png
sub-NDARTR464DCR-222.93-97.51-curv-mask.png,sub-NDARTR464DCR,222.93,97.51,sub-NDARTR464DCR-222.93-97.51-curv.png,sub-NDARTR464DCR-222.93-97.51-parc.png
sub-NDARAD571FLB-203.56-78.61-curv-mask.png,sub-NDARAD571FLB,203.56,78.61,sub-NDARAD571FLB-203.56-78.61-curv.png,sub-NDARAD571FLB-203.56-78.61-parc.png
sub-NDARCV944JA6-215.21-95.08-curv-mask.png,sub-NDARCV944JA6,215.21,95.08,sub-NDARCV944JA6-215.21-95.08-curv.png,sub-NDARCV944JA6-215.21-95.08-parc.png
sub-NDARYZ770NA1-198.61-81.92-curv-mask.png,sub-NDARYZ770NA1,198.61,81.92,sub-NDARYZ770NA1-198.61-81.92-curv.png,sub-NDARYZ770NA1-198.61-81.92-parc.png
sub-NDARND697FLK-208.47-81.22-curv-mask.png,sub-NDARND697FLK,208.47,81.22,sub-NDARND697FLK-208.47-81.22-curv.png,sub-NDARND697FLK-208.47-81.22-parc.png
sub-NDAREU591YYA-212.82-89.05-curv-mask.png,sub-NDAREU591YYA,212.82,89.05,sub-NDAREU591YYA-212.82-89.05-curv.png,sub-NDAREU591YYA-212.82-89.05-parc.png
sub-NDARWM835BR8-218.02-77.33-curv-mask.png,sub-NDARWM835BR8,218.02,77.33,sub-NDARWM835BR8-218.02-77.33-curv.png,sub-NDARWM835BR8-218.02-77.33-parc.png
sub-NDARTT979FDD-201.83-81.33-curv-mask.png,sub-NDARTT979FDD,201.83,81.33,sub-NDARTT979FDD-201.83-81.33-curv.png,sub-NDARTT979FDD-201.83-81.33-parc.png
sub-NDARTT867NWT-215.31-81.83-curv-mask.png,sub-NDARTT867NWT,215.31,81.83,sub-NDARTT867NWT-215.31-81.83-curv.png,sub-NDARTT867NWT-215.31-81.83-parc.png
sub-NDARTH473LF8-212.18-75.72-curv-mask.png,sub-NDARTH473LF8,212.18,75.72,sub-NDARTH473LF8-212.18-75.72-curv.png,sub-NDARTH473LF8-212.18-75.72-parc.png
sub-NDARZW619BDL-223.60-104.47-curv-mask.png,sub-NDARZW619BDL,223.6,104.47,sub-NDARZW619BDL-223.6-104.47-curv.png,sub-NDARZW619BDL-223.6-104.47-parc.png
sub-NDARMK100DJR-199.02-103.91-curv-mask.png,sub-NDARMK100DJR,199.02,103.91,sub-NDARMK100DJR-199.02-103.91-curv.png,sub-NDARMK100DJR-199.02-103.91-parc.png
sub-NDARKL916FDC-221.72-83.73-curv-mask.png,sub-NDARKL916FDC,221.72,83.73,sub-NDARKL916FDC-221.72-83.73-curv.png,sub-NDARKL916FDC-221.72-83.73-parc.png
sub-NDARGG058DYF-215.79-97.27-curv-mask.png,sub-NDARGG058DYF,215.79,97.27,sub-NDARGG058DYF-215.79-97.27-curv.png,sub-NDARGG058DYF-215.79-97.27-parc.png
sub-NDARUJ292JXV-202.87-78.31-curv-mask.png,sub-NDARUJ292JXV,202.87,78.31,sub-NDARUJ292JXV-202.87-78.31-curv.png,sub-NDARUJ292JXV-202.87-78.31-parc.png
sub-NDARNY205RK8-207.63-98.53-curv-mask.png,sub-NDARNY205RK8,207.63,98.53,sub-NDARNY205RK8-207.63-98.53-curv.png,sub-NDARNY205RK8-207.63-98.53-parc.png
sub-NDARYH110YV9-196.12-82.90-curv-mask.png,sub-NDARYH110YV9,196.12,82.9,sub-NDARYH110YV9-196.12-82.9-curv.png,sub-NDARYH110YV9-196.12-82.9-parc.png
sub-NDARLM713ZAM-212.01-95.70-curv-mask.png,sub-NDARLM713ZAM,212.01,95.7,sub-NDARLM713ZAM-212.01-95.7-curv.png,sub-NDARLM713ZAM-212.01-95.7-parc.png
sub-NDARYF085LZQ-197.02-80.15-curv-mask.png,sub-NDARYF085LZQ,197.02,80.15,sub-NDARYF085LZQ-197.02-80.15-curv.png,sub-NDARYF085LZQ-197.02-80.15-parc.png
sub-NDARVT488RXJ-218.66-103.17-curv-mask.png,sub-NDARVT488RXJ,218.66,103.17,sub-NDARVT488RXJ-218.66-103.17-curv.png,sub-NDARVT488RXJ-218.66-103.17-parc.png
sub-NDARDX910VTC-215.47-87.36-curv-mask.png,sub-NDARDX910VTC,215.47,87.36,sub-NDARDX910VTC-215.47-87.36-curv.png,sub-NDARDX910VTC-215.47-87.36-parc.png
sub-NDARLV252DY2-221.22-79.51-curv-mask.png,sub-NDARLV252DY2,221.22,79.51,sub-NDARLV252DY2-221.22-79.51-curv.png,sub-NDARLV252DY2-221.22-79.51-parc.png
sub-NDARHC737MHK-207.80-94.70-curv-mask.png,sub-NDARHC737MHK,207.8,94.7,sub-NDARHC737MHK-207.8-94.7-curv.png,sub-NDARHC737MHK-207.8-94.7-parc.png
sub-NDARYU620RH9-207.04-92.41-curv-mask.png,sub-NDARYU620RH9,207.04,92.41,sub-NDARYU620RH9-207.04-92.41-curv.png,sub-NDARYU620RH9-207.04-92.41-parc.png
sub-NDARJV268PNW-211.22-92.20-curv-mask.png,sub-NDARJV268PNW,211.22,92.2,sub-NDARJV268PNW-211.22-92.2-curv.png,sub-NDARJV268PNW-211.22-92.2-parc.png
sub-NDARLF032LXH-213.24-87.40-curv-mask.png,sub-NDARLF032LXH,213.24,87.4,sub-NDARLF032LXH-213.24-87.4-curv.png,sub-NDARLF032LXH-213.24-87.4-parc.png
sub-NDARRN444MJG-216.27-93.41-curv-mask.png,sub-NDARRN444MJG,216.27,93.41,sub-NDARRN444MJG-216.27-93.41-curv.png,sub-NDARRN444MJG-216.27-93.41-parc.png
sub-NDARLG942AZ1-213.45-77.92-curv-mask.png,sub-NDARLG942AZ1,213.45,77.92,sub-NDARLG942AZ1-213.45-77.92-curv.png,sub-NDARLG942AZ1-213.45-77.92-parc.png
sub-NDARZP630WYL-216.02-88.80-curv-mask.png,sub-NDARZP630WYL,216.02,88.8,sub-NDARZP630WYL-216.02-88.8-curv.png,sub-NDARZP630WYL-216.02-88.8-parc.png
sub-NDARGR354WBH-214.97-97.13-curv-mask.png,sub-NDARGR354WBH,214.97,97.13,sub-NDARGR354WBH-214.97-97.13-curv.png,sub-NDARGR354WBH-214.97-97.13-parc.png
sub-NDARJZ549HU8-201.77-94.40-curv-mask.png,sub-NDARJZ549HU8,201.77,94.4,sub-NDARJZ549HU8-201.77-94.4-curv.png,sub-NDARJZ549HU8-201.77-94.4-parc.png
sub-NDARUV753MY9-202.48-80.48-curv-mask.png,sub-NDARUV753MY9,202.48,80.48,sub-NDARUV753MY9-202.48-80.48-curv.png,sub-NDARUV753MY9-202.48-80.48-parc.png
sub-NDARPU981GWF-212.55-102.66-curv-mask.png,sub-NDARPU981GWF,212.55,102.66,sub-NDARPU981GWF-212.55-102.66-curv.png,sub-NDARPU981GWF-212.55-102.66-parc.png
sub-NDARKG720WXN-216.62-87.99-curv-mask.png,sub-NDARKG720WXN,216.62,87.99,sub-NDARKG720WXN-216.62-87.99-curv.png,sub-NDARKG720WXN-216.62-87.99-parc.png
sub-NDARMT732GKM-216.31-103.59-curv-mask.png,sub-NDARMT732GKM,216.31,103.59,sub-NDARMT732GKM-216.31-103.59-curv.png,sub-NDARMT732GKM-216.31-103.59-parc.png
sub-NDARRY768ZH3-216.67-76.32-curv-mask.png,sub-NDARRY768ZH3,216.67,76.32,sub-NDARRY768ZH3-216.67-76.32-curv.png,sub-NDARRY768ZH3-216.67-76.32-parc.png
sub-NDARTT013GUN-225.00-77.60-curv-mask.png,sub-NDARTT013GUN,225.0,77.6,sub-NDARTT013GUN-225.0-77.6-curv.png,sub-NDARTT013GUN-225.0-77.6-parc.png
sub-NDARVX162AZU-222.97-100.41-curv-mask.png,sub-NDARVX162AZU,222.97,100.41,sub-NDARVX162AZU-222.97-100.41-curv.png,sub-NDARVX162AZU-222.97-100.41-parc.png
sub-NDARUZ859WCN-202.97-92.16-curv-mask.png,sub-NDARUZ859WCN,202.97,92.16,sub-NDARUZ859WCN-202.97-92.16-curv.png,sub-NDARUZ859WCN-202.97-92.16-parc.png
sub-NDARWJ064WYP-196.12-96.83-curv-mask.png,sub-NDARWJ064WYP,196.12,96.83,sub-NDARWJ064WYP-196.12-96.83-curv.png,sub-NDARWJ064WYP-196.12-96.83-parc.png
sub-NDARVC673HFA-221.68-83.01-curv-mask.png,sub-NDARVC673HFA,221.68,83.01,sub-NDARVC673HFA-221.68-83.01-curv.png,sub-NDARVC673HFA-221.68-83.01-parc.png
sub-NDARAK187ZLP-203.40-94.42-curv-mask.png,sub-NDARAK187ZLP,203.4,94.42,sub-NDARAK187ZLP-203.4-94.42-curv.png,sub-NDARAK187ZLP-203.4-94.42-parc.png
sub-NDARPY302MV9-222.84-100.41-curv-mask.png,sub-NDARPY302MV9,222.84,100.41,sub-NDARPY302MV9-222.84-100.41-curv.png,sub-NDARPY302MV9-222.84-100.41-parc.png
sub-NDARBW971DCW-210.63-104.14-curv-mask.png,sub-NDARBW971DCW,210.63,104.14,sub-NDARBW971DCW-210.63-104.14-curv.png,sub-NDARBW971DCW-210.63-104.14-parc.png
sub-NDARZM903TNL-197.56-83.19-curv-mask.png,sub-NDARZM903TNL,197.56,83.19,sub-NDARZM903TNL-197.56-83.19-curv.png,sub-NDARZM903TNL-197.56-83.19-parc.png
sub-NDARCP360AFD-198.49-91.90-curv-mask.png,sub-NDARCP360AFD,198.49,91.9,sub-NDARCP360AFD-198.49-91.9-curv.png,sub-NDARCP360AFD-198.49-91.9-parc.png
sub-NDARFH234CYU-203.35-97.33-curv-mask.png,sub-NDARFH234CYU,203.35,97.33,sub-NDARFH234CYU-203.35-97.33-curv.png,sub-NDARFH234CYU-203.35-97.33-parc.png
sub-NDARXR346UT5-200.49-82.89-curv-mask.png,sub-NDARXR346UT5,200.49,82.89,sub-NDARXR346UT5-200.49-82.89-curv.png,sub-NDARXR346UT5-200.49-82.89-parc.png
sub-NDARLT216FTN-211.26-101.00-curv-mask.png,sub-NDARLT216FTN,211.26,101.0,sub-NDARLT216FTN-211.26-101.0-curv.png,sub-NDARLT216FTN-211.26-101.0-parc.png
sub-NDARHN212TT6-198.99-91.02-curv-mask.png,sub-NDARHN212TT6,198.99,91.02,sub-NDARHN212TT6-198.99-91.02-curv.png,sub-NDARHN212TT6-198.99-91.02-parc.png
sub-NDARME736MN8-221.78-77.03-curv-mask.png,sub-NDARME736MN8,221.78,77.03,sub-NDARME736MN8-221.78-77.03-curv.png,sub-NDARME736MN8-221.78-77.03-parc.png
sub-NDARLZ701LJ3-210.05-95.06-curv-mask.png,sub-NDARLZ701LJ3,210.05,95.06,sub-NDARLZ701LJ3-210.05-95.06-curv.png,sub-NDARLZ701LJ3-210.05-95.06-parc.png
sub-NDARKD590VF4-220.83-84.12-curv-mask.png,sub-NDARKD590VF4,220.83,84.12,sub-NDARKD590VF4-220.83-84.12-curv.png,sub-NDARKD590VF4-220.83-84.12-parc.png
sub-NDARUU615WPR-197.35-78.39-curv-mask.png,sub-NDARUU615WPR,197.35,78.39,sub-NDARUU615WPR-197.35-78.39-curv.png,sub-NDARUU615WPR-197.35-78.39-parc.png
sub-NDARUD764NFJ-207.54-95.87-curv-mask.png,sub-NDARUD764NFJ,207.54,95.87,sub-NDARUD764NFJ-207.54-95.87-curv.png,sub-NDARUD764NFJ-207.54-95.87-parc.png
sub-NDARVG127VW5-195.69-76.68-curv-mask.png,sub-NDARVG127VW5,195.69,76.68,sub-NDARVG127VW5-195.69-76.68-curv.png,sub-NDARVG127VW5-195.69-76.68-parc.png
sub-NDARUR872MP9-218.10-92.34-curv-mask.png,sub-NDARUR872MP9,218.1,92.34,sub-NDARUR872MP9-218.1-92.34-curv.png,sub-NDARUR872MP9-218.1-92.34-parc.png
sub-NDARKU649DB7-216.21-88.14-curv-mask.png,sub-NDARKU649DB7,216.21,88.14,sub-NDARKU649DB7-216.21-88.14-curv.png,sub-NDARKU649DB7-216.21-88.14-parc.png
sub-NDARRU720LG4-198.29-80.40-curv-mask.png,sub-NDARRU720LG4,198.29,80.4,sub-NDARRU720LG4-198.29-80.4-curv.png,sub-NDARRU720LG4-198.29-80.4-parc.png
sub-NDAREB093GH6-198.76-85.20-curv-mask.png,sub-NDAREB093GH6,198.76,85.2,sub-NDAREB093GH6-198.76-85.2-curv.png,sub-NDAREB093GH6-198.76-85.2-parc.png
sub-NDARWA622HHZ-210.16-87.46-curv-mask.png,sub-NDARWA622HHZ,210.16,87.46,sub-NDARWA622HHZ-210.16-87.46-curv.png,sub-NDARWA622HHZ-210.16-87.46-parc.png
sub-NDARRP592GHK-200.91-96.84-curv-mask.png,sub-NDARRP592GHK,200.91,96.84,sub-NDARRP592GHK-200.91-96.84-curv.png,sub-NDARRP592GHK-200.91-96.84-parc.png
sub-NDARPH542LMH-224.49-94.48-curv-mask.png,sub-NDARPH542LMH,224.49,94.48,sub-NDARPH542LMH-224.49-94.48-curv.png,sub-NDARPH542LMH-224.49-94.48-parc.png
sub-NDAREE675XRY-211.90-82.41-curv-mask.png,sub-NDAREE675XRY,211.9,82.41,sub-NDAREE675XRY-211.9-82.41-curv.png,sub-NDAREE675XRY-211.9-82.41-parc.png
sub-NDARJF322BN4-217.78-85.63-curv-mask.png,sub-NDARJF322BN4,217.78,85.63,sub-NDARJF322BN4-217.78-85.63-curv.png,sub-NDARJF322BN4-217.78-85.63-parc.png
sub-NDARFR109LKT-199.97-92.71-curv-mask.png,sub-NDARFR109LKT,199.97,92.71,sub-NDARFR109LKT-199.97-92.71-curv.png,sub-NDARFR109LKT-199.97-92.71-parc.png
sub-NDARCZ915NC1-205.49-103.78-curv-mask.png,sub-NDARCZ915NC1,205.49,103.78,sub-NDARCZ915NC1-205.49-103.78-curv.png,sub-NDARCZ915NC1-205.49-103.78-parc.png
sub-NDARJM708VGE-203.90-81.20-curv-mask.png,sub-NDARJM708VGE,203.9,81.2,sub-NDARJM708VGE-203.9-81.2-curv.png,sub-NDARJM708VGE-203.9-81.2-parc.png
sub-NDARFE163HVN-210.33-92.07-curv-mask.png,sub-NDARFE163HVN,210.33,92.07,sub-NDARFE163HVN-210.33-92.07-curv.png,sub-NDARFE163HVN-210.33-92.07-parc.png
sub-NDARTK682LJE-210.26-89.80-curv-mask.png,sub-NDARTK682LJE,210.26,89.8,sub-NDARTK682LJE-210.26-89.8-curv.png,sub-NDARTK682LJE-210.26-89.8-parc.png
sub-NDARFP148YDU-223.95-89.19-curv-mask.png,sub-NDARFP148YDU,223.95,89.19,sub-NDARFP148YDU-223.95-89.19-curv.png,sub-NDARFP148YDU-223.95-89.19-parc.png
sub-NDARBK082PDD-219.52-82.43-curv-mask.png,sub-NDARBK082PDD,219.52,82.43,sub-NDARBK082PDD-219.52-82.43-curv.png,sub-NDARBK082PDD-219.52-82.43-parc.png
sub-NDARZV766YXP-195.95-83.72-curv-mask.png,sub-NDARZV766YXP,195.95,83.72,sub-NDARZV766YXP-195.95-83.72-curv.png,sub-NDARZV766YXP-195.95-83.72-parc.png
sub-NDARYD195BDH-196.36-92.60-curv-mask.png,sub-NDARYD195BDH,196.36,92.6,sub-NDARYD195BDH-196.36-92.6-curv.png,sub-NDARYD195BDH-196.36-92.6-parc.png
sub-NDARPH834YB1-224.81-76.88-curv-mask.png,sub-NDARPH834YB1,224.81,76.88,sub-NDARPH834YB1-224.81-76.88-curv.png,sub-NDARPH834YB1-224.81-76.88-parc.png
sub-NDARVL697YGK-197.64-75.14-curv-mask.png,sub-NDARVL697YGK,197.64,75.14,sub-NDARVL697YGK-197.64-75.14-curv.png,sub-NDARVL697YGK-197.64-75.14-parc.png
sub-NDARGU067HT7-215.85-101.18-curv-mask.png,sub-NDARGU067HT7,215.85,101.18,sub-NDARGU067HT7-215.85-101.18-curv.png,sub-NDARGU067HT7-215.85-101.18-parc.png
sub-NDARLV387GP4-196.20-86.83-curv-mask.png,sub-NDARLV387GP4,196.2,86.83,sub-NDARLV387GP4-196.2-86.83-curv.png,sub-NDARLV387GP4-196.2-86.83-parc.png
sub-NDARNK005BRN-216.00-102.24-curv-mask.png,sub-NDARNK005BRN,216.0,102.24,sub-NDARNK005BRN-216.0-102.24-curv.png,sub-NDARNK005BRN-216.0-102.24-parc.png
sub-NDARCX053GU5-217.96-103.13-curv-mask.png,sub-NDARCX053GU5,217.96,103.13,sub-NDARCX053GU5-217.96-103.13-curv.png,sub-NDARCX053GU5-217.96-103.13-parc.png
sub-NDARXG646PM9-205.10-86.51-curv-mask.png,sub-NDARXG646PM9,205.1,86.51,sub-NDARXG646PM9-205.1-86.51-curv.png,sub-NDARXG646PM9-205.1-86.51-parc.png
sub-NDARZN578YDP-195.68-104.30-curv-mask.png,sub-NDARZN578YDP,195.68,104.3,sub-NDARZN578YDP-195.68-104.3-curv.png,sub-NDARZN578YDP-195.68-104.3-parc.png
sub-NDARJP133YL3-211.86-84.73-curv-mask.png,sub-NDARJP133YL3,211.86,84.73,sub-NDARJP133YL3-211.86-84.73-curv.png,sub-NDARJP133YL3-211.86-84.73-parc.png
sub-NDARRC295CHW-208.47-76.52-curv-mask.png,sub-NDARRC295CHW,208.47,76.52,sub-NDARRC295CHW-208.47-76.52-curv.png,sub-NDARRC295CHW-208.47-76.52-parc.png
sub-NDARCB627KDN-214.11-77.86-curv-mask.png,sub-NDARCB627KDN,214.11,77.86,sub-NDARCB627KDN-214.11-77.86-curv.png,sub-NDARCB627KDN-214.11-77.86-parc.png
sub-NDARXU883NMY-197.65-84.24-curv-mask.png,sub-NDARXU883NMY,197.65,84.24,sub-NDARXU883NMY-197.65-84.24-curv.png,sub-NDARXU883NMY-197.65-84.24-parc.png
sub-NDARAT680GJA-216.96-96.18-curv-mask.png,sub-NDARAT680GJA,216.96,96.18,sub-NDARAT680GJA-216.96-96.18-curv.png,sub-NDARAT680GJA-216.96-96.18-parc.png
sub-NDARXG670HFE-216.31-103.43-curv-mask.png,sub-NDARXG670HFE,216.31,103.43,sub-NDARXG670HFE-216.31-103.43-curv.png,sub-NDARXG670HFE-216.31-103.43-parc.png
sub-NDARFG364YMG-222.81-83.26-curv-mask.png,sub-NDARFG364YMG,222.81,83.26,sub-NDARFG364YMG-222.81-83.26-curv.png,sub-NDARFG364YMG-222.81-83.26-parc.png
sub-NDARGR893PUA-224.05-92.77-curv-mask.png,sub-NDARGR893PUA,224.05,92.77,sub-NDARGR893PUA-224.05-92.77-curv.png,sub-NDARGR893PUA-224.05-92.77-parc.png
sub-NDARBP770MUM-196.86-99.34-curv-mask.png,sub-NDARBP770MUM,196.86,99.34,sub-NDARBP770MUM-196.86-99.34-curv.png,sub-NDARBP770MUM-196.86-99.34-parc.png
sub-NDARAJ689BVN-222.03-98.84-curv-mask.png,sub-NDARAJ689BVN,222.03,98.84,sub-NDARAJ689BVN-222.03-98.84-curv.png,sub-NDARAJ689BVN-222.03-98.84-parc.png
sub-NDARCG808HDJ-223.94-76.18-curv-mask.png,sub-NDARCG808HDJ,223.94,76.18,sub-NDARCG808HDJ-223.94-76.18-curv.png,sub-NDARCG808HDJ-223.94-76.18-parc.png
sub-NDARWU876CWH-215.83-104.30-curv-mask.png,sub-NDARWU876CWH,215.83,104.3,sub-NDARWU876CWH-215.83-104.3-curv.png,sub-NDARWU876CWH-215.83-104.3-parc.png
sub-NDARTE773XJ5-206.20-96.51-curv-mask.png,sub-NDARTE773XJ5,206.2,96.51,sub-NDARTE773XJ5-206.2-96.51-curv.png,sub-NDARTE773XJ5-206.2-96.51-parc.png
sub-NDARYR994ELB-216.86-75.03-curv-mask.png,sub-NDARYR994ELB,216.86,75.03,sub-NDARYR994ELB-216.86-75.03-curv.png,sub-NDARYR994ELB-216.86-75.03-parc.png
sub-NDARAH304ED7-211.39-77.79-curv-mask.png,sub-NDARAH304ED7,211.39,77.79,sub-NDARAH304ED7-211.39-77.79-curv.png,sub-NDARAH304ED7-211.39-77.79-parc.png
sub-NDARNE906EJA-195.59-104.50-curv-mask.png,sub-NDARNE906EJA,195.59,104.5,sub-NDARNE906EJA-195.59-104.5-curv.png,sub-NDARNE906EJA-195.59-104.5-parc.png
sub-NDARGK943RL3-216.89-82.22-curv-mask.png,sub-NDARGK943RL3,216.89,82.22,sub-NDARGK943RL3-216.89-82.22-curv.png,sub-NDARGK943RL3-216.89-82.22-parc.png
sub-NDARZJ603JM0-211.67-88.49-curv-mask.png,sub-NDARZJ603JM0,211.67,88.49,sub-NDARZJ603JM0-211.67-88.49-curv.png,sub-NDARZJ603JM0-211.67-88.49-parc.png
sub-NDARWH725TXP-216.58-83.60-curv-mask.png,sub-NDARWH725TXP,216.58,83.6,sub-NDARWH725TXP-216.58-83.6-curv.png,sub-NDARWH725TXP-216.58-83.6-parc.png
sub-NDARMK046ZRK-213.85-100.77-curv-mask.png,sub-NDARMK046ZRK,213.85,100.77,sub-NDARMK046ZRK-213.85-100.77-curv.png,sub-NDARMK046ZRK-213.85-100.77-parc.png
sub-NDARRY792KY1-218.77-84.93-curv-mask.png,sub-NDARRY792KY1,218.77,84.93,sub-NDARRY792KY1-218.77-84.93-curv.png,sub-NDARRY792KY1-218.77-84.93-parc.png
sub-NDARDN089RX5-195.80-81.60-curv-mask.png,sub-NDARDN089RX5,195.8,81.6,sub-NDARDN089RX5-195.8-81.6-curv.png,sub-NDARDN089RX5-195.8-81.6-parc.png
sub-NDARRU729XRU-217.53-97.24-curv-mask.png,sub-NDARRU729XRU,217.53,97.24,sub-NDARRU729XRU-217.53-97.24-curv.png,sub-NDARRU729XRU-217.53-97.24-parc.png
sub-NDARGU485JJA-223.72-81.10-curv-mask.png,sub-NDARGU485JJA,223.72,81.1,sub-NDARGU485JJA-223.72-81.1-curv.png,sub-NDARGU485JJA-223.72-81.1-parc.png
sub-NDARMA875ARE-223.24-90.03-curv-mask.png,sub-NDARMA875ARE,223.24,90.03,sub-NDARMA875ARE-223.24-90.03-curv.png,sub-NDARMA875ARE-223.24-90.03-parc.png
sub-NDARCA789EE0-213.68-86.15-curv-mask.png,sub-NDARCA789EE0,213.68,86.15,sub-NDARCA789EE0-213.68-86.15-curv.png,sub-NDARCA789EE0-213.68-86.15-parc.png
sub-NDARWE818UA6-214.12-85.69-curv-mask.png,sub-NDARWE818UA6,214.12,85.69,sub-NDARWE818UA6-214.12-85.69-curv.png,sub-NDARWE818UA6-214.12-85.69-parc.png
sub-NDARYL438DCK-200.37-79.01-curv-mask.png,sub-NDARYL438DCK,200.37,79.01,sub-NDARYL438DCK-200.37-79.01-curv.png,sub-NDARYL438DCK-200.37-79.01-parc.png
sub-NDARNF873FCV-208.24-78.56-curv-mask.png,sub-NDARNF873FCV,208.24,78.56,sub-NDARNF873FCV-208.24-78.56-curv.png,sub-NDARNF873FCV-208.24-78.56-parc.png
sub-NDARHP558MGA-205.73-92.24-curv-mask.png,sub-NDARHP558MGA,205.73,92.24,sub-NDARHP558MGA-205.73-92.24-curv.png,sub-NDARHP558MGA-205.73-92.24-parc.png
sub-NDARBN100LCD-199.69-100.69-curv-mask.png,sub-NDARBN100LCD,199.69,100.69,sub-NDARBN100LCD-199.69-100.69-curv.png,sub-NDARBN100LCD-199.69-100.69-parc.png
sub-NDARNW218ZBU-209.58-98.99-curv-mask.png,sub-NDARNW218ZBU,209.58,98.99,sub-NDARNW218ZBU-209.58-98.99-curv.png,sub-NDARNW218ZBU-209.58-98.99-parc.png
sub-NDARHE772FWW-223.21-81.29-curv-mask.png,sub-NDARHE772FWW,223.21,81.29,sub-NDARHE772FWW-223.21-81.29-curv.png,sub-NDARHE772FWW-223.21-81.29-parc.png
